id,isbn,title,author,publisher,year,month,day,,,,que,category_id
1843,"9781424012541","Footprint reading library video on DVD","Heinle Cengage Learning ; Dvee Media Productions ; producer, Susan Fetter","Heinle Cengage Learning",2008,1,1,"Initial barcode: 978142401254190000",,,"QUEUE1",32
1844,"9781424012558","Footprint reading library video on DVD","Heinle Cengage Learning ; Dvee Media Productions ; producer, Susan Fetter","Heinle Cengage Learning",2009,1,1,"Initial barcode: 9781424012558",,,"QUEUE1",32
1845,"9781424012565","Footprint reading library video on DVD","Heinle Cengage Learning ; Dvee Media Productions ; producer, Susan Fetter","Heinle Cengage Learning",2009,1,1,"Initial barcode: 978142401256590000",,,"QUEUE1",32
1846,"9781424012572","Footprint reading library video on DVD","Heinle Cengage Learning ; Dvee Media Productions ; producer, Susan Fetter","Heinle Cengage Learning",2009,1,1,"Initial barcode: 978142401257290000",,,"QUEUE1",32
1847,"9781424012589","Footprint reading library video on DVD","Heinle Cengage Learning ; Dvee Media Productions ; producer, Susan Fetter","Heinle Cengage Learning",2010,1,1,"Initial barcode: 978142401258990000",,,"QUEUE1",32
1848,"9780194417198","Lecture ready 3 [strategies for academic listening, note-taking, and discussions]","[Laurie Frazier, Kathy Sherak]","Oxford University Press",2007,1,1,"Initial barcode: 9780194417198",,,"QUEUE1",32
1849,"9780194417112","Lecture ready Strategies for academic listening, note-taking, and discussion","Peg Sarosy, Kathy Sherak","Oxford University Press",2006,1,1,"Initial barcode: 9780194417112",,,"QUEUE1",32
1850,"9780194417037","Lecture ready. strategies for academic listening, note-taking, and discussion","[Peg Sarosy, Kathy Sherak]","Oxford University Press",2007,1,1,"Initial barcode: 9780194417037",,,"QUEUE1",32
1851,"9781405897563","Market Leader Upper Intermediate",,"Pearson Longman",2008,3,3,"Initial barcode: 9781405897563",,,"QUEUE1",32
1852,,"IELTS Scores Explained",,"IELTS",,1,1,"Details input manually. No ISBN found on item.
Initial barcode: ELTC0002",,,"QUEUE1",32
1853,"9781405813198","Market leader","Bill Mascull with David Heitler","Longman [u.a.]",2006,1,1,"Initial barcode: ELTC0003",,,"QUEUE1",32
1854,"9780230472440","",,,,2,2,"Initial barcode: ELTC0032",,,"QUEUE1",32
1855,"9781405800532","Total english pre-int dvd","","Longman",2005,2,2,"Initial barcode: 9781405800532",,,"QUEUE1",32
1856,"9781859644737","The skills in English course","Terry Phillips and Anna Phillips","Garnet Education]",2009,1,1,"Initial barcode: 9781859644737",,,"QUEUE1",32
1857,"9781424029464","Reading explorer 4 dvd","","Cengage Learning",2009,1,1,"Initial barcode: 978142402946490000",,,"QUEUE1",32
1858,"9781424029464","Reading explorer 4 dvd","","Cengage Learning",2009,3,3,"Initial barcode: 9781424029464",,,"QUEUE1",32
1859,"9781111356446","Reading Explorer","[Nancy Douglas ; Helen Huntley ; Bruce Rogers.]","Heinle Cengage Learning",2012,4,4,"Initial barcode: 978111135644690000",,,"QUEUE1",32
1860,"9780194593977","Right Now 1","Moss Pulverness","OUP",2006,1,1,"Initial barcode: 9780194593977",,,"QUEUE1",32
1861,"9781111055776","Reading explorer","[Becky Tarver Chase and Kristin L. Johannsen]","Heinle, Cengage Learning",2011,2,2,"Initial barcode: 978111105577690000",,,"QUEUE1",32
1862,"9781424029433","Reading explorer","Heinle, Cengage Learning ; National Geographic","Heinle Cengage Learning",2009,3,3,"Initial barcode: 978142402943390000",,,"QUEUE1",32
1863,"9781424029433","Reading explorer","Heinle, Cengage Learning ; National Geographic","Heinle Cengage Learning",2009,1,1,"Initial barcode: 9781424029433",,,"QUEUE1",32
1864,"9781424029440","Ng reading explorer 2 dvd","Paul MacIntyre","Cengage",2009,4,4,"Initial barcode: 978142402944090000",,,"QUEUE1",32
1865,"9781424029457","Reading explorer. video on DVD","Nancy Douglas","Heinle/Cengage Learning",2010,2,2,"Initial barcode: 978142402945790000",,,"QUEUE1",32
1866,"9780194593939","New English file pre-intermediate video","Clive Oxenden, Christina Latham-Koenig, Paul Seligson","Oxford University Press",2005,1,1,"Initial barcode: 9780194593939",,,"QUEUE1",32
1867,"9780194518161","New English file intermediate","Clive Oxenden, Christina Latham-Koenig and Martyn Hobbs","Oxford University Press",2006,1,1,"Initial barcode: 9780194518161",,,"QUEUE1",32
1868,"9780194518543","New english file upper-intermediate dvd","Clive Oxenden, Christina Latham-Koenig","Oxford University Press",2008,1,1,"Initial barcode: 9780194518543",,,"QUEUE1",32
1869,"9780135058909","Northstar - reading and writing ","Sherry Preiss","Pearson Education (Us)",2009,1,1,"Initial barcode: 978013505890990000",,,"QUEUE1",32
1870,"9781111350420","Pathways 3 [DVD]","Becky Tarver Chase, Kristin L. Johannsen","Heinle, Cengage Learning",0,3,3,"Initial barcode: 978111135042090000",,,"QUEUE1",32
1871,"9781111350437","Pathways 4 [DVD]","","",0,3,3,"Initial barcode: 978111135043790000",,,"QUEUE1",32
1872,,"Presenting",,"Collins EAP",,2,2,"Details input manually. No ISBN found on item.
Initial barcode: ELTC0026",,,"QUEUE1",4
1873,"9780521150064","Dynamic presentations","Mark Powell","Cambridge Univ. Press",2011,1,1,"Initial barcode: 9780521150064",,,"QUEUE1",4
1874,"9781111832278","Presenting in English : how to give successful presentations","Mark Powell","Heinle, Cengage Learning",2011,3,3,"Converted to ISBN-13 from ISBN-10 1111832277
Initial barcode: ELTC0063",,,"QUEUE1",4
1875,"9780230028777","Presentations in English","Erica Williams","Macmillan",2008,3,3,"Initial barcode: ELTC0064",,,"QUEUE1",4
1876,"9780521183543","Pronunciation tasks a course for pre-intermediate learners","Martin Hewings","Cambridge University Press",2011,2,1,"20/07/2015 16:07:26: 1 copies borrowed by Sian Morrey
Initial barcode: 9780521183543",,,"QUEUE1",35
1877,"9780521006590","English pronunciation in use","Mark Hancock","Univ. Press",2003,1,1,"Initial barcode: 9780521006590",,,"QUEUE1",35
1878,"9780521672641","English pronunciation in use elementary","Jonathan Marks","Cambridge University Press",2007,1,1,"Initial barcode: 9780521672641",,,"QUEUE1",35
1879,,"",,,,1,0,"20/07/2015 16:07:26: 1 copies borrowed by Sian Morrey
Initial barcode: ELTC0014",,,"QUEUE1",35
1880,"9780194372862","New Headway pronunciation","Bill Bowler, Sue Parminter","Oxford University Press",2002,1,1,"Converted to ISBN-13 from ISBN-10 0194372863
Initial barcode: ELTC0015",,,"QUEUE1",35
1881,"9780194372879","New Headway pronunciation","Sarah Cunningham, Bill Bowler","Oxford University Press",2001,4,4,"Initial barcode: 9780194372879",,,"QUEUE1",35
1882,"9780194372886","New Headway","John & Liz Soars","Oxford Univ. Press",2001,5,5,"Initial barcode: 9780194372886",,,"QUEUE1",35
1883,"9780521685276","Tree or three? : an elementary pronunciation course","Ann Baker","Cambridge University Press",2007,3,3,"Initial barcode: ELTC0069",,,"QUEUE1",35
1884,"9781877074035","Understanding English pronunciation an integrated practice course","Susan Boyer","Boyer Educational Resources",2002,3,3,"Initial barcode: 9781877074035",,,"QUEUE1",35
1885,"9780521729765","Teaching pronunciation a course book and reference guide","Marianne Celce-Murcia, Donna M. Brinton, Janet M. Goodwin ; with Barry D. Griner","Cambridge University Press",2010,1,1,"Initial barcode: ELTC0016",,,"QUEUE1",35
1886,"9780194386081","Small talk","Carolyn Graham","Oxford University Press",2003,2,2,"Initial barcode: 9780194386081",,,"QUEUE1",35
1887,,"A Handbook of Spoken Grammar",,"DELTA PUBLISHING",,1,1,"Details input manually. No ISBN found on item.
Initial barcode: ELTC0017",,,"QUEUE1",2
1888,"9780194378130","Grammar sense 1","Series director, Susan Kesner Bland ; Cheryl Pavlik","Oxford University Press",2004,1,1,"Converted to ISBN-13 from ISBN-10 0194378136
Initial barcode: ELTC0018",,,"QUEUE1",2
1889,"9780194490245","Grammar sense. advanced grammar and writing","[Susan Kesner Bland]","Oxford University Press",2008,2,2,"Initial barcode: 9780194490245",,,"QUEUE1",2
1890,"9781408299289","MyGrammarLab","Mark Foley, Diane Hall","Pearson",2012,5,5,"Initial barcode: 9781408299289",,,"QUEUE1",2
1891,"9781408299265","MyGrammarLab intermediate","Mark Foley, Diane Hall","Pearson",2012,2,2,"Initial barcode: 9781408299265",,,"QUEUE1",2
1892,"9781405822947","Longman photo dictionary","[project editor, Karen Young]","Pearson Longman",2006,15,15,"Initial barcode: ELTC0089",,,"QUEUE1",11
1893,"9780194333498","Oxford learner's dictionary of academic English",,"OUP",2014,1,1,"Initial barcode: ELTC0020",,,"QUEUE1",11
1894,,"Using Collocations",,"DELTA PUBLISHING",,1,1,"Details input manually. No ISBN found on item.
Initial barcode: ELTC0019",,,"QUEUE1",11
1895,"9780521149846","CLIL activities with CD-ROM : a resource for subject and language teachers","Liz Dale, Rosie Tanner ; consultant and editor, Scott Thornbury","Cambridge University Press",2012,1,1,"Initial barcode: ELTC0022",,,"QUEUE1",11
1896,"9780521712385","ESOL activities : entry","Louis Harrison","Cambridge University Press",2008,1,1,"Initial barcode: ELTC0023",,,"QUEUE1",11
1897,,"Using Phrasal Verbs for Natural English",,"DELTA PUBLISHING",,1,1,"Details input manually. No ISBN found on item.
Initial barcode: ELTC0021",,,"QUEUE1",11
1898,"9780230422797",,,,,1,1,"Initial barcode: 9780230422797",,,"QUEUE1",11
1899,"5060002832608","24 Hour Party People","Michael Winterbottom",,,1,1,"Initial barcode: 5060002832608",,,"QUEUE1",48
1900,"044005976021","Notting Hill",,"Universal Pictures",,1,1,"Initial barcode: 044005976021",,,"QUEUE1",48
1901,"5039036006583","A Christmas Carol",,,,1,1,"Initial barcode: 5039036006583",,,"QUEUE1",48
1902,"5050582037272","Billy Elliot",,,,1,1,"Initial barcode: 5050582037272",,,"QUEUE1",48
1903,"5014503179427","The Complete Fawlty Towers",,,,1,1,"Initial barcode: 5014503179427",,,"QUEUE1",48
1904,"5039036029643","The Devil Wears Prada",,,,1,1,"Initial barcode: 5039036029643",,,"QUEUE1",48
1905,"3259190383999","About a Boy",,,,1,1,"Initial barcode: 3259190383999",,,"QUEUE1",48
1906,"5060116725131","The King's Speech",,,,1,1,"Initial barcode: 5060116725131",,,"QUEUE1",48
1907,"5060116723175","Happy-Go-Lucky",,,,1,1,"Initial barcode: 5060116723175",,,"QUEUE1",48
1908,"7321902174921","Harry Potter And The Order Of The Phoenix",,,,1,1,"Initial barcode: 7321902174921",,,"QUEUE1",48
1909,"7321900593885","Harry Potter And The Goblet Of Fire",,,,1,1,"Initial barcode: 7321900593885",,,"QUEUE1",48
1910,"5023093000356","History of Golf","Bernard Gallacher","Past Times",,1,1,"Initial barcode: 5023093000356",,,"QUEUE1",48
1911,"5023093000332","History of Football","Alan Green","Past Times",,1,1,"Initial barcode: 5023093000332",,,"QUEUE1",48
1912,"5023093050115","The Story of Horse Racing",,,,1,1,"Initial barcode: 5023093050115",,,"QUEUE1",48
1913,"5020609005799","Fred Dibnah's Industrial Age","Fred Dibnah",,,1,1,"Initial barcode: 5020609005799",,,"QUEUE1",48
1914,"5060037261145","Letter To Brezhnev",,,,1,1,"Initial barcode: 5060037261145",,,"QUEUE1",48
1915,"5060087870052","Elvis in ""Blue Hawaii""",,,,5,5,"Initial barcode: 5060087870052",,,"QUEUE1",48
1916,"5017239194696","Little Children",,,,1,1,"Initial barcode: 5017239194696",,,"QUEUE1",48
1917,"5050582206609","Love Actually",,,,1,1,"Initial barcode: 5050582206609",,,"QUEUE1",48
1918,"8717418090500","Pirates of the Caribbean: The Curse of the Black Pearl",,,,1,1,"Initial barcode: 8717418090500",,,"QUEUE1",48
1919,"5037115102331","Rudolph & The Island of the Misfit Toys",,,,1,1,"Initial barcode: 5037115102331",,,"QUEUE1",48
1920,"5051892011273","Sherlock Holmes",,,,1,1,"Initial barcode: 5051892011273",,,"QUEUE1",48
1921,"5050582261103","Shaun of the Dead",,,,1,1,"Initial barcode: 5050582261103",,,"QUEUE1",48
1922,"5035822198036","The Pursuit Of Happyness",,,,1,1,"Initial barcode: 5035822198036",,,"QUEUE1",48
1923,"5017188884709","The Others",,,,1,1,"Initial barcode: 5017188884709",,,"QUEUE1",48
1924,"5035822182837","A Knight's Tale",,,,1,1,"Initial barcode: 5035822182837",,,"QUEUE1",48
1925,"5030305513375","Twilight",,,2008,2,2,"Initial barcode: 5030305513375",,,"QUEUE1",48
1926,"5014437926135","The Truman Show",,,,1,1,"Initial barcode: 5014437926135",,,"QUEUE1",48
1927,"5017239192357","Around The World in 80 Days",,,,1,1,"Initial barcode: 5017239192357",,,"QUEUE1",48
1928,"5039036029223","Home Alone",,,,1,1,"Initial barcode: 5039036029223",,,"QUEUE1",48
1929,"5037115013637","The 39 Steps",,,,1,1,"Initial barcode: 5037115013637",,,"QUEUE1",48
1930,"5014503118129","Abigail's Party",,,,1,1,"Initial barcode: 5014503118129",,,"QUEUE1",48
1931,"4716446402143","My Fair Lady",,,,1,1,"Initial barcode: 4716446402143",,,"QUEUE1",48
1932,"5051561030413","Alan Bennett at the BBC",,,,1,1,"Initial barcode: 5051561030413",,,"QUEUE1",48
1933,"5055159277969","The Arbor",,,,1,1,"Initial barcode: 5055159277969",,,"QUEUE1",48
1934,"5050582425376","The Office - An American Workplace: Season 1",,,,1,1,"Initial barcode: 5050582425376",,,"QUEUE1",48
1935,"5014503111526","The Office: Season 1",,,,1,1,"Initial barcode: 5014503111526",,,"QUEUE1",48
1936,"6867449008790","Rita Sue And Bob Too!",,,,1,1,"Initial barcode: 6867449008790",,,"QUEUE1",48
1937,"5060034576556","Kind Hearts & Coronets",,,,1,1,"Initial barcode: 5060034576556",,,"QUEUE1",48
1938,"5035822450998","Sense And Sensibility",,,,1,1,"Initial barcode: 5035822450998",,,"QUEUE1",48
1939,"6867449009599","Touching the Void",,,,1,1,"Initial barcode: 6867449009599",,,"QUEUE1",48
1940,"5050070009347","Kes",,,,1,1,"Initial barcode: 5050070009347",,,"QUEUE1",48
1941,"9780194226639","Forty years of pop","Steve Flinders","Oxford University Press",2002,1,1,"Initial barcode: 9780194226639",,,"QUEUE1",48
1942,"719698415095","Sing Urban Radio Hits Vol. 1",,,,1,1,"Initial barcode: 719698415095",,,"QUEUE1",48
1943,"602498495902","Massive R&B",,,2007,1,1,"Initial barcode: 602498495902",,,"QUEUE1",48
1944,"9780472033324","Academic interactions : communicating on campus","Christine B. Feak, Susan M. Reinhart, & Theresa N. Rohlck","University of Michigan Press",2009,2,2,"Initial barcode: ELTC0149",,,"QUEUE1",11
1945,"9780521138833","Be Understood! A Pronunciation Resource for Every Classroom","Christina Maurer Smolder","Cambridge Univ Pr",2012,4,4,"13/08/2015 15:21:12: 1 copies returned by Beatrix Ward-Fernandez
13/08/2015 10:49:35: 1 copies borrowed by Beatrix Ward-Fernandez
Initial barcode: ELTC0158",,,"QUEUE1",11
1946,,"Just Listening and Speaking Upper Intermediate",,"Marshall Cavendish",,3,2,"Details input manually. No ISBN found on item.
Details input manually. No ISBN found on item.
14/07/2015 10:34:42: 1 copies borrowed by Sian Morrey
Initial barcode: ELTC0256",,,"QUEUE1",11
1947,,"Collins English for Life Speaking B1+ Intermediate",,"Collins",,5,5,"Details input manually. No ISBN found on item.
10/07/2015 09:05:44: 1 copies returned by Graeme Benson
08/07/2015 13:54:23: 1 copies borrowed by Graeme Benson
Initial barcode: ELTC0160",,,"QUEUE1",11
1948,"9781908614414","Speaking","Joan McCormack and Sebastian Watkins","Garnet Education",2012,4,4,"Initial barcode: ELTC0159",,,"QUEUE1",11
1949,"9780230441019","Communicate listening & speaking skills","Kate Pickering","Macmillan Education",2012,1,1,"Initial barcode: ELTC0232",,,"QUEUE1",11
1950,"9780230441026","Communicate listening & speaking skills","Kate Pickering","Macmillan Education",2012,1,1,"Initial barcode: ELTC0233",,,"QUEUE1",11
1951,"9780230411951","Communicate listening & speaking skills","Kate Pickering","Macmillan Education",2012,1,1,"Initial barcode: ELTC0235",,,"QUEUE1",11
1952,"9780230440326","Communicate. Listening & speaking skills : B1 : Teacher's CD-Rom and DVD","Kate Pickering","Macmillan",2012,1,1,"Initial barcode: ELTC0236",,,"QUEUE1",11
1953,"9780521168090","Discussions A-Z","Adrian Wallwork","Cambridge University Press",1997,2,2,"Initial barcode: 9780521168090",,,"QUEUE1",11
1954,"9780521132855","Discussions A-Z a resource book of speaking activities","Adrian Wallwork","Cambridge University Press",1997,2,1,"28/07/2015 11:08:12: 1 copies borrowed by Sam Elkin
Initial barcode: 9780521132855",,,"QUEUE1",11
1955,"9781859645697","Speaking & pronunciation : course book","Joan McCormack ... [et al.]","Garnet Education",2010,6,6,"Initial barcode: ELTC0167",,,"QUEUE1",11
1956,,"English for Academic Study: Speaking",,"Garnet Education",,1,1,"Details input manually. No ISBN found on item.
Initial barcode: ELTC0257",,,"QUEUE1",11
1957,"9781859648018","Speaking: Level 3",,,,2,2,"Initial barcode: 9781859648018",,,"QUEUE1",11
1958,"9781859647691","Speaking: Level 2",,,,1,1,"Initial barcode: 9781859647691",,,"QUEUE1",11
1959,"9781859647677","Speaking: Level 1",,,,1,1,"Initial barcode: 9781859647677",,,"QUEUE1",11
1960,"9780521754651","Speaking extra a resource book of multi-level skills activities","Mick Gammidge","Cambridge University Press",2004,5,5,"Initial barcode: ELTC0169",,,"QUEUE1",11
1961,,"Speaking of Speech Basic Presentation Skills for Beginners",,"Macmillan",,5,5,"Details input manually. No ISBN found on item.
Initial barcode: ELTC0170",,,"QUEUE1",11
1962,"9781408216743","Speakout Pre-Intermediate Workbook","Antonia Clare, J. J. Wilson","Pearson Longman",2011,2,2,"Initial barcode: ELTC0240",,,"QUEUE1",11
1963,"9781408216767","Speakout Pre-Intermediate DVD","Antonia Clare, J. J. Wilson","Pearson Longman",2011,2,2,"Initial barcode: ELTC0241",,,"QUEUE1",11
1964,"9781408216491","Speak out","Frances Eales, Steve Oakes","Pearson Longman",2011,2,2,"Initial barcode: ELTC0242",,,"QUEUE1",11
1965,"9781408216613","Speakout","Antonia Clare, J.J. Wilson","Pearson Longman",2011,2,1,"13/07/2015 08:55:23: 1 copies borrowed by rachael lawson
Initial barcode: ELTC0243",,,"QUEUE1",11
1966,"9780521152235","Study tasks in English","Mary Waters, Alan Waters","Cambridge University Press",2010,3,3,"Initial barcode: 9780521152235",,,"QUEUE1",11
1967,"9780521537193","Study speaking : a course in spoken English for academic purposes","Kenneth Anderson, Joan Maclean, Tony Lynch","Cambridge University Press",2004,2,2,"Initial barcode: 9780521537193",,,"QUEUE1",11
1968,"9780230028777","Presentations in English","Erica Williams","Macmillan",2008,2,2,"Initial barcode: ELTC0238",,,"QUEUE1",11
1969,"9780194741903","Headway Academic Skills: 1: Listening, Speaking, and Study Skills Class Audio CDs (2)","Emma and Gary Pathare","Oxford University Press UK",2011,3,3,"Initial barcode: 9780194741903",,,"QUEUE1",11
1970,"9780194741910","Headway Academic Skills: 2: Listening, Speaking, and Study Skills Class Audio CDs (2)","Sarah Philpot and Lesley Curnick","Oxford University Press UK",2011,3,3,"Initial barcode: 9780194741910",,,"QUEUE1",11
1971,"9780194741927","Headway academic skills listening, speaking, and study skills class audio CDs","Richard Harrison","Oxford University Press",2011,2,2,"Initial barcode: 9780194741927",,,"QUEUE1",11
1972,"9780230464612","",,,,2,2,"Initial barcode: ELTC0237",,,"QUEUE1",11
1973,"9780462007779","Just : listening and speaking","Jeremy Harmer; Ana Acevedo; Carol Lethaby","marshall Education",2007,1,1,"Converted to ISBN-13 from ISBN-10 0462007774
Initial barcode: ELTC0244",,,"QUEUE1",11
1974,,"",,,,1,1,"Initial barcode: ELTC0245",,,"QUEUE1",11
1975,"9780136133377","NorthStar","series editors: Frances Boyd and Carol Numrich","Pearson Education Inc.",2009,2,2,"Initial barcode: 9780136133377",,,"QUEUE1",11
1976,"9780136133155","NorthStar","","Pearson Education",2009,2,2,"13/07/2015 13:18:39: 1 copies returned by Sam Elkin
10/07/2015 13:44:32: 1 copies returned by rachael lawson
07/07/2015 16:52:39: 1 copies borrowed by Sam Elkin
Initial barcode: 9780136133155",,,"QUEUE1",11
1977,"9780132056793","NorthStar","Kim Sanabria and Tess Ferree","Pearson Education",2009,1,1,"Initial barcode: 9780132056793",,,"QUEUE1",11
1978,"9780132336734","NorthStar 5","Sherry Preiss","Longman",2009,4,4,"Initial barcode: 9780132336734",,,"QUEUE1",11
1979,,"NorthStar5 Listening and Speaking Achievement Tests",,"Pearson Longman",,2,2,"Details input manually. No ISBN found on item.
Initial barcode: ELTC0250",,,"QUEUE1",11
1980,,"NorthStar4 Listening and Speaking Achievement Tests",,"Pearson Longman",,2,2,"Details input manually. No ISBN found on item.
Initial barcode: ELTC0249",,,"QUEUE1",11
1981,,"NorthStar3 Listening and Speaking Achievement Tests",,"Pearson Longman",,2,2,"Details input manually. No ISBN found on item.
Initial barcode: ELTC0248",,,"QUEUE1",11
1982,,"NorthStar2 Listening and Speaking Achievement Tests",,"Pearson Longman",,2,2,"Details input manually. No ISBN found on item.
Initial barcode: ELTC0247",,,"QUEUE1",11
1983,,"NorthStar1 Listening and Speaking Achievement Tests",,"Pearson Longman",,2,2,"Details input manually. No ISBN found on item.
Initial barcode: ELTC0246",,,"QUEUE1",11
1984,"9781111350352","Pathways 1","Becky Tarver Chase","Heinle, Cengage Learning",2013,3,3,"Initial barcode: 9781111350352",,,"QUEUE1",11
1985,"9781111398156","Pathways 2","Becky Tarver Chase, Kristin L. Johannsen","Heinle, Cengage Learning",2012,3,3,"Initial barcode: 9781111398156",,,"QUEUE1",11
1986,"9781111398644","Pathways 3","Becky Tarver Chase, Kristin L. Johannsen","Heinle, Cengage Learning",2012,4,4,"Initial barcode: 9781111398644",,,"QUEUE1",11
1987,"9781111347802","NG Pathways L/S 4 Audio CD","Paul MacIntyre","",2012,4,4,"Initial barcode: 9781111347802",,,"QUEUE1",11
1988,"9780521705905","Real listening & speaking. with answers","Miles Craven","Cambridge University Press",2008,2,2,"Initial barcode: ELTC0254",,,"QUEUE1",11
1989,"9780521705882","Real listening and speaking 3, with answers and audio CD","Miles Craven","Cambridge University Press",2008,1,1,"Initial barcode: ELTC0253",,,"QUEUE1",11
1990,"9780521702003","Real listening and speaking 2, with answers and audio CD","answers by Sally Logan, Craig Thaine","Cambridge University Press",2008,2,2,"Initial barcode: ELTC0252",,,"QUEUE1",11
1991,"9780521701983","Real listening and speaking 1, with answers and audio CD","Miles Craven","Cambridge University Press",2008,2,2,"Initial barcode: ELTC0251",,,"QUEUE1",11
1992,"9780230430044","Skillful Listening and Speaking","Robyn Brinks Lockwood","",2013,1,1,"Initial barcode: ELTC0255",,,"QUEUE1",11
1993,"9780230430150","Skillful Level 4 Class Audio CD","David Bohlke","MEA Secondary",2012,1,1,"Initial barcode: ELTC0234",,,"QUEUE1",11
1994,"9780194756075","Q Skills for Success 3 Listening & Speaking Class Audio","Miles Craven, Kristin D. Sherman","Oxford Univ Pr",2010,1,1,"Initial barcode: 9780194756075",,,"QUEUE1",11
1995,"9781859648148","Starting skills in English : part B","Terry Phillips","Garnet Education",2005,1,1,"Initial barcode: 9781859648148",,,"QUEUE1",11
1996,"9781859648063","Starting skills: part A : listening and speaking","Terry Phillips","Garnet Education",2005,1,1,"Initial barcode: 9781859648063",,,"QUEUE1",11
1997,"9781859644898","Fast track to reading : accelerated learning for EFL and ESOL students course book","Peter Viney","Garnet",2009,3,3,"Initial barcode: ELTC0258",,,"QUEUE1",11
1998,"9781859644898","Fast track to reading : accelerated learning for EFL and ESOL students course book","Peter Viney","Garnet",2009,3,3,"Initial barcode: ELTC0259",,,"QUEUE1",11
1999,"9781859644898","Fast track to reading : accelerated learning for EFL and ESOL students course book","Peter Viney","Garnet",2009,3,3,"Initial barcode: ELTC0260",,,"QUEUE1",11
2000,"9781859645130","Fast track to reading. accelerated learning for EFL and ESOL students","Peter Viney","Garnet Education",2009,1,1,"Initial barcode: ELTC0261",,,"QUEUE1",11
2001,"9780135139561","NorthStar Reading and Writing, Level 1","","Pearson Longman.",0,2,2,"Initial barcode: 9780135139561",,,"QUEUE1",11
2002,"9780138130107","NorthStar 2","Natasha Haugnes and Beth Maher","Longman",2009,2,2,"Initial barcode: 9780138130107",,,"QUEUE1",11
2003,"9780138130053","NorthStar Reading and Writing, Level 3","authors, Laurie Barton, Carolyn Dupaquier Sardinas","Pearson Longman.",2008,2,2,"Initial barcode: 9780138130053",,,"QUEUE1",11
2004,"9780131357266","NorthStar 4","Andrew K. English and Laura Monahon English","Longman",2009,2,2,"Initial barcode: 9780131357266",,,"QUEUE1",11
2005,"9780135139578","NorthStar Reading and Writing, Level 5","authors, Judy L. Miller, Robert F. Cohen","Pearson Longman.",2009,2,2,"Initial barcode: 9780135139578",,,"QUEUE1",11
2006,"9781111055783","Reading explorer intro audio cd","","Cengage Learning Custom P",2010,2,2,"Initial barcode: 9781111055783",,,"QUEUE1",11
2007,"9781424043347","Reading explorer","Nancy Douglas","Heinle/Cengage Learning",2009,3,3,"12/08/2015 12:52:30: 1 copies returned by Christine Hogan
10/08/2015 16:05:33: 1 copies borrowed by Christine Hogan
Initial barcode: 9781424043347",,,"QUEUE1",11
2008,"9781424043361","Reading explorer 3 intermediate, 1900-2600 headwords : B2-C1","Nancy Douglas","Heinle Cengage Learning",2010,2,2,"Initial barcode: 9781424043361",,,"QUEUE1",11
2009,"9781424043354","Reading explorer 2 pre-intermediate, 1300-1900 headwords : B1-B2","Paul MacIntyre","Heinle Cengage Learning",2009,3,3,"Initial barcode: 9781424043354",,,"QUEUE1",11
2010,"9781424043378","Reading explorer 4 high intermediate, 2600-3000 headwords : C1","","Heinle Cengage Learning",2010,2,2,"Initial barcode: 9781424043378",,,"QUEUE1",11
2011,"9781111356439","Ng Reading Explorer 5",,"Clearway Logistics",2011,13,13,"Initial barcode: 9781111356439",,,"QUEUE1",11
2012,"9781424043347","Reading explorer","Nancy Douglas","Heinle/Cengage Learning",2009,3,3,"Initial barcode: ELTC0263",,,"QUEUE1",11
2013,"9781424029495","Reading explorer 2 : [student book]","Paul MacIntyre","Heinle Cengage Learning",2009,1,1,"Initial barcode: ELTC0262",,,"QUEUE1",11
2014,"9780521121620","Instant academic skills : a resource book of advanced-level academic skills activities","Sarah Lane","Cambridge University Press",2011,4,4,"Initial barcode: ELTC0272",,,"QUEUE1",11
2015,"9781859646762","Progressive skills in English","Terry Phillips and Anna Phillips with Nicholas Regan ","Garnet Education",2011,2,2,"Initial barcode: ELTC0264",,,"QUEUE1",11
2016,"9781859646786","Progressive skills in English","Terry Phillips and Anna Phillips with Nicholas Regan ","Garnet Education",2011,2,2,"Initial barcode: ELTC0265",,,"QUEUE1",11
2017,"9781859646786","Progressive skills in English","Terry Phillips and Anna Phillips with Nicholas Regan ","Garnet Education",2011,2,2,"Initial barcode: ELTC0266",,,"QUEUE1",11
2018,"9781859646786","Progressive skills in English","Terry Phillips and Anna Phillips with Nicholas Regan ","Garnet Education",2011,1,1,"Initial barcode: ELTC0267",,,"QUEUE1",11
2019,"9781859646854","Progressive skills in English","Terry Phillips and Anna Phillips","Garnet Education",2012,1,1,"Initial barcode: ELTC0268",,,"QUEUE1",11
2020,"9781859646854","Progressive skills in English","Terry Phillips and Anna Phillips","Garnet Education",2012,1,1,"Initial barcode: ELTC0269",,,"QUEUE1",11
2021,"9780194756327","Q Skills for Success: Reading and Writing 1: Class CD",,"OUP",2010,1,1,"Initial barcode: 9780194756327",,,"QUEUE1",11
2022,"9780194756334","Q Skills for Success: Reading and Writing 2: Class CD",,"OUP",2010,1,1,"Initial barcode: 9780194756334",,,"QUEUE1",11
2023,"9780194756341","Q Skills for Success 3 Reading & Writing Class Audio","","Oxford Univ Pr",2010,1,1,"Initial barcode: 9780194756341",,,"QUEUE1",11
2024,"9780194756358","Q Skills for Success 4 Reading & Writing Class Audio","","Oxford Univ Pr",2011,1,1,"Initial barcode: 9780194756358",,,"QUEUE1",11
